,artist_name,track_name,track_id,popularity,url,images,date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2024,Matchbox Twenty,Leave,4irfl7MbuIPJB0OU8mPs88,34,https://open.spotify.com/track/4irfl7MbuIPJB0OU8mPs88,https://i.scdn.co/image/417116b73b57498b0a8c50e45d7f65d17b1caab9,2000-05-23,0.185,0.438,273907,0.56,0.0,6,0.2,-7.309,0,0.0336,81.22,4,0.492
2025,Elwood,Sundown,4rLqnnxV6tgafUjGi0cwwC,33,https://open.spotify.com/track/4rLqnnxV6tgafUjGi0cwwC,https://i.scdn.co/image/e2ccaec7ef2129e4ca1c3e94bae13ce78edc31c1,2000-05-15,0.00224,0.713,239267,0.855,3e-06,6,0.342,-5.544,1,0.0365,103.116,4,0.818
2026,Conway Twitty,It's Only Make Believe - Single Version,6neFMH7Beu1uVcs3w65bNw,32,https://open.spotify.com/track/6neFMH7Beu1uVcs3w65bNw,https://i.scdn.co/image/9775d71c2612a924598ff8e841acd457c6e842b5,2000-01-01,0.88,0.436,133827,0.434,3.28e-05,11,0.128,-10.465,1,0.0404,126.932,4,0.364
2027,Funkmaster Flex,Ill Bomb,7e3YBmI6nHIvx2tevyLdeV,35,https://open.spotify.com/track/7e3YBmI6nHIvx2tevyLdeV,https://i.scdn.co/image/e6235b1d85eda75236f8613fa9af24b9ae28e720,2000-09-05,0.0358,0.726,241627,0.892,0.063,7,0.0606,-5.589,1,0.299,96.14,4,0.86
2028,The Avalanches,ETOH,7mZ6HkP9xEh1c63qPMdCUt,31,https://open.spotify.com/track/7mZ6HkP9xEh1c63qPMdCUt,https://i.scdn.co/image/1b5cba3eb07ab046023dfe759f14e5be183fff31,2000-01-01,0.255,0.667,302947,0.839,0.000374,11,0.273,-7.908,0,0.131,95.516,4,0.298
2029,Common,The Questions,12DQLP0EURlKcwguEJM5oY,36,https://open.spotify.com/track/12DQLP0EURlKcwguEJM5oY,https://i.scdn.co/image/f102716281359a37ae94153b75185f97490bf624,2000-01-01,0.393,0.846,249197,0.403,0.0,7,0.38,-12.554,1,0.317,90.862,4,0.815
2030,R.L. Burnside,Bad Luck City,1n9PUTUa3NkYqkUHQ11rwm,40,https://open.spotify.com/track/1n9PUTUa3NkYqkUHQ11rwm,https://i.scdn.co/image/2786a433d2aa39b1882bc9d9a095537fcd6685ab,2000,0.0372,0.724,393200,0.643,0.00141,7,0.192,-7.774,0,0.044,74.957,4,0.795
2031,Sum 41,Grab The Devil By The Horns And **** Him Up The ***,3n587eraSHnJmCsgQOCVca,40,https://open.spotify.com/track/3n587eraSHnJmCsgQOCVca,https://i.scdn.co/image/aed571dd15fbeae8c04a3d8b8b64c13c76d1cab2,2000-06-27,0.000432,0.382,66693,0.951,0.803,9,0.381,-4.575,1,0.0828,95.776,4,0.176
2032,Major Lance,The Monkey Time,0VtvetMMdBu88MbUeM5YnL,34,https://open.spotify.com/track/0VtvetMMdBu88MbUeM5YnL,https://i.scdn.co/image/d2f8d410ec929caba46652c94cbca9d3656995a7,2000-09-05,0.565,0.799,166600,0.689,0.0,5,0.146,-8.127,1,0.0443,123.169,4,0.948
2033,Marilyn Manson,In The Shadow Of The Valley Of Death,0dbRluMsv9I0FAnTIaGeUC,39,https://open.spotify.com/track/0dbRluMsv9I0FAnTIaGeUC,https://i.scdn.co/image/736497b05ee6bd1a9f045ba307a405f432e8b010,2000-11-11,0.00428,0.449,247867,0.589,0.332,9,0.399,-8.2,0,0.0318,138.049,4,0.229
2034,Daryl Coley,When Sunday Comes - Bible Stories Album Version,1JIyzwxYKUktXe7tn4oqk9,31,https://open.spotify.com/track/1JIyzwxYKUktXe7tn4oqk9,https://i.scdn.co/image/e15d532094972df5df6121a1a9df4960774f90c3,2000-01-01,0.319,0.242,453933,0.639,0.0,5,0.202,-9.326,0,0.0826,139.606,3,0.234
2035,Merle Haggard,If I Could Only Fly,1m0JO8rsIwfkKWNBqKyqY8,33,https://open.spotify.com/track/1m0JO8rsIwfkKWNBqKyqY8,https://i.scdn.co/image/558e11814616472454374f6f4a534868d2d05d4b,2000-10-10,0.916,0.463,299013,0.13,0.0011,3,0.114,-14.434,1,0.0325,91.308,4,0.315
2036,Ghostface Killah,Apollo Kids,1sYdT3XzOKaduGUHc8sShQ,34,https://open.spotify.com/track/1sYdT3XzOKaduGUHc8sShQ,https://i.scdn.co/image/ca55f29d1b4387a0c34e7ba4c70869434cf8a3b4,2000,0.0955,0.578,234173,0.865,0.0,11,0.0734,-5.258,0,0.233,88.641,4,0.49
2037,No Doubt,Six Feet Under,1wMkjlfOgVJqVeY63wK71l,31,https://open.spotify.com/track/1wMkjlfOgVJqVeY63wK71l,https://i.scdn.co/image/a58b6e00c69290ccbc6a55b4c87e0f8285e18e50,2000,0.201,0.438,148467,0.915,0.0,1,0.306,-3.167,1,0.132,165.715,4,0.579
2038,Bright Eyes,"Sunrise, Sunset",3Zo6R22retEhAnQBbam5As,33,https://open.spotify.com/track/3Zo6R22retEhAnQBbam5As,https://i.scdn.co/image/99f09b95a1163d6e3a894f06c2ede9d618a7a9ba,2000-05-29,0.205,0.313,272267,0.505,0.0,4,0.0843,-9.406,0,0.0747,167.352,3,0.237
2039,Ernest Tubb,Walking The Floor Over You,6GkShOcwtIKhviDaYiNSU7,31,https://open.spotify.com/track/6GkShOcwtIKhviDaYiNSU7,https://i.scdn.co/image/8d5677d56c41dc8002cdedc9fccda974a48815ee,2000-01-01,0.888,0.871,157733,0.303,5.15e-06,0,0.0841,-10.255,1,0.0434,114.987,4,0.912
2040,Porcupine Tree,Lightbulb Sun,0QbuXGBi2XCHrvez5iI1nv,41,https://open.spotify.com/track/0QbuXGBi2XCHrvez5iI1nv,https://i.scdn.co/image/6522746f277082eab395746ffd094f691eee3c8d,2000-05-22,0.126,0.51,331600,0.545,0.259,1,0.687,-12.523,1,0.0283,100.429,4,0.318
2041,Ghostface Killah,"Wu Banga 101 (featuring GZA, Cappadonna, Masta Killah & Raekwon) (feat. GZA, Cappadonna, Masta Killa & Raekwon)",2V6DkS0S9jB8C9YVneWF0v,34,https://open.spotify.com/track/2V6DkS0S9jB8C9YVneWF0v,https://i.scdn.co/image/ca55f29d1b4387a0c34e7ba4c70869434cf8a3b4,2000,0.196,0.791,263200,0.715,0.0,7,0.0818,-7.363,1,0.371,93.172,4,0.418
2042,Johann Sebastian Bach,"Toccata and Fugue in D minor, BWV 538 ""Dorian"": 1. Prelude (Toccata)",6EiGpmbN9bj1Yfb3kDbr8a,40,https://open.spotify.com/track/6EiGpmbN9bj1Yfb3kDbr8a,https://i.scdn.co/image/e1e230a0dfe75f3e004e38682d79dd43a07f4640,2000-01-01,0.901,0.191,290667,0.133,0.908,2,0.416,-19.353,0,0.0315,82.309,4,0.192
2043,Whitney Houston,Why Does It Hurt So Bad,7bRVY1c0poITDDOvPely6V,37,https://open.spotify.com/track/7bRVY1c0poITDDOvPely6V,https://i.scdn.co/image/77b7f99f5338b47bffef5366de6c0ede08cac59e,2000-05-16,0.14,0.622,277067,0.419,0.0,10,0.183,-8.207,1,0.0237,76.878,4,0.249
2044,Gary Valenciano,Warrior Is A Child,7sZrZ0obXj5rzGgaz91waY,46,https://open.spotify.com/track/7sZrZ0obXj5rzGgaz91waY,https://i.scdn.co/image/205fd08fbe9ad11cbc180231ce2c6b03aa5e8300,2000,0.908,0.206,251008,0.112,1.14e-05,8,0.119,-16.226,1,0.0347,70.16,5,0.212
2045,Dave Hollister,We've Come Too Far,20ycwWUnXuoOXLxGQkmfaE,30,https://open.spotify.com/track/20ycwWUnXuoOXLxGQkmfaE,https://i.scdn.co/image/a228debd87cf72ca497275699df2ad67fb5400f5,2000-01-01,0.436,0.473,286600,0.419,0.0,7,0.214,-6.941,0,0.036,119.698,3,0.372
2046,Boysetsfire,Rookie,3f0VeXFWFrDjt9BFmRPIej,45,https://open.spotify.com/track/3f0VeXFWFrDjt9BFmRPIej,https://i.scdn.co/image/83f7e215f2681d03787d4872a6106c6f58513264,2000-01-01,0.000226,0.457,253440,0.895,0.0768,10,0.201,-6.042,0,0.0648,97.67,4,0.308
2047,Plus One,Last Flight Out,3wr4VlVaot0KEPL5W3XnEb,51,https://open.spotify.com/track/3wr4VlVaot0KEPL5W3XnEb,https://i.scdn.co/image/368c6f9e46e993dfa5af538fe76a189e83fb2859,2000-05-12,0.137,0.555,236800,0.43,0.0,4,0.384,-6.583,1,0.0243,78.006,4,0.223
2048,Hans Zimmer,Patricide,51DWBtkBNneXnpYBuI1F7f,34,https://open.spotify.com/track/51DWBtkBNneXnpYBuI1F7f,https://i.scdn.co/image/4adc0e7f062a8506cf209afa422d10e3458b5255,2000-01-01,0.477,0.19,248067,0.0907,0.922,7,0.159,-21.054,0,0.0392,62.993,4,0.037
2049,Wheatus,A Little Respect,56yyXz7kusCxxyQF6jF1FP,39,https://open.spotify.com/track/56yyXz7kusCxxyQF6jF1FP,https://i.scdn.co/image/b0465f95697bb77980ef5a8d9d18ecc8ebbd848d,2000-07-25,0.273,0.565,199533,0.749,0.000213,0,0.0872,-5.262,1,0.0368,115.105,4,0.294
2050,Ruff Ryders,Holiday,5iQtTTUO4ludB0YaOE6NbN,32,https://open.spotify.com/track/5iQtTTUO4ludB0YaOE6NbN,https://i.scdn.co/image/7d3e0c531b783cb892857fab152ed19b56532ad8,2000-01-01,0.0782,0.37,230333,0.716,0.0,7,0.118,-7.494,1,0.245,178.068,4,0.173
2051,Adam Pascal,Ordinary Boy,5jSprzIWiljVTOGuSYkFvo,38,https://open.spotify.com/track/5jSprzIWiljVTOGuSYkFvo,https://i.scdn.co/image/f66aef70b42e9a405a1d4b64577e70aabcf38f0c,2000-05-16,0.311,0.531,268000,0.854,0.000846,9,0.424,-4.659,0,0.0664,147.831,4,0.394
2052,Jesse Cook,Virtue,6gwUXJJkTEj1rXm5Fks0Jr,37,https://open.spotify.com/track/6gwUXJJkTEj1rXm5Fks0Jr,https://i.scdn.co/image/25b07f0987c962e17fc5d074442951bfb0f8ffe2,2000-01-01,0.807,0.534,246800,0.548,0.763,8,0.153,-13.471,0,0.0334,154.943,4,0.368
2053,2gether,The Hardest Part About Breaking Up (Is Getting Back Your Stuff),6qtIK4R6qJCFPBfu5WcPkh,33,https://open.spotify.com/track/6qtIK4R6qJCFPBfu5WcPkh,https://i.scdn.co/image/2702f0b87f81771d9cc1f9b1d99e379389b4495c,2000-08-29,0.163,0.806,197067,0.943,0.0,9,0.262,-3.533,0,0.0455,111.995,4,0.921
2054,Timmy and The Lords Of The Underworld,Timmy and The Lords Of The Underworld,02zt5wF6cfvN5IOU1wMSQU,30,https://open.spotify.com/track/02zt5wF6cfvN5IOU1wMSQU,https://i.scdn.co/image/2455eeca938e6639c4af2ec6db8f47b91d255a8a,2000-09-05,0.00607,0.489,140827,0.793,0.0,8,0.0585,-2.774,1,0.182,146.935,4,0.508
2055,Anders Soldh,Mulan (arr. A. Soldh): Mulan: Reflection (arr. for orchestra),0MWAwBgvEfViEgLoxQgOC9,35,https://open.spotify.com/track/0MWAwBgvEfViEgLoxQgOC9,https://i.scdn.co/image/205bd41694c91471bc3a015a0f9fa23ad5ea4ec7,2000-01-01,0.658,0.16,243840,0.266,0.872,10,0.122,-18.088,1,0.0347,91.029,4,0.0579
2056,The Smashing Pumpkins,Age Of Innocence,1eLiYAsPJSE2YIgUvjXJXy,38,https://open.spotify.com/track/1eLiYAsPJSE2YIgUvjXJXy,https://i.scdn.co/image/d77470ce39ca532aa6e63abb955193a47758b985,2000-01-01,0.000243,0.473,235067,0.924,0.402,3,0.291,-6.334,0,0.0523,150.007,4,0.498
2057,Nancy Wilson,Tonight May Have To Last Me All My Life - Remastered,2IcRKEB63dQD9YnWso8Ogu,35,https://open.spotify.com/track/2IcRKEB63dQD9YnWso8Ogu,https://i.scdn.co/image/1bdca68687cc0a8e1e843eedb5c394fcf6c6c0b7,2000-01-01,0.951,0.441,173467,0.0613,0.00405,5,0.0789,-17.268,1,0.0436,117.357,4,0.0777
2058,Santo & Johnny,September Song,2MXxU31VTQwbMILQLIe1st,33,https://open.spotify.com/track/2MXxU31VTQwbMILQLIe1st,https://i.scdn.co/image/4379bac21dc7e89963786d9913e6bc2955e5e88d,2000,0.721,0.364,158337,0.228,0.276,0,0.111,-7.641,1,0.0294,126.813,4,0.111
2059,Elliott Smith,Can't Make A Sound,3WaYhAz45pwhS2boBUjvfO,35,https://open.spotify.com/track/3WaYhAz45pwhS2boBUjvfO,https://i.scdn.co/image/c00ce45fe986b7a6b259a550afd5456b30f29c83,2000-01-01,0.000612,0.454,258733,0.732,0.000275,4,0.176,-6.494,0,0.031,105.904,4,0.633
2060,Moodymann,Don’t You Want My Love,4L60ULqvJpqFReaNwmq8F0,45,https://open.spotify.com/track/4L60ULqvJpqFReaNwmq8F0,https://i.scdn.co/image/b7598882012674715b9ca27e7f629214398aaa94,2000-01-01,0.00135,0.735,264360,0.641,0.89,6,0.228,-11.343,1,0.0959,113.402,4,0.481
2061,Marilyn Manson,Cruci-fiction In Space,5lvZtVzYJhWwtWKRB2PHDg,37,https://open.spotify.com/track/5lvZtVzYJhWwtWKRB2PHDg,https://i.scdn.co/image/736497b05ee6bd1a9f045ba307a405f432e8b010,2000-11-11,0.00411,0.624,296373,0.524,0.00609,11,0.19,-7.023,1,0.0307,100.033,4,0.0726
2062,Blue October,Balance Beam,6QQ0Ulwtg0EY0UpR9cEqp9,32,https://open.spotify.com/track/6QQ0Ulwtg0EY0UpR9cEqp9,https://i.scdn.co/image/ad34466b0660184c776bd3a613f02d03436c0789,2000-01-01,0.272,0.556,229973,0.876,2.68e-06,7,0.133,-6.485,1,0.0412,100.284,4,0.751
2063,The Murder City Devils,Rum To Whiskey,6nXWPgA660ekcN92PI9XbY,32,https://open.spotify.com/track/6nXWPgA660ekcN92PI9XbY,https://i.scdn.co/image/abc722986e3f7b58cf0639db15564f723ee3180e,2000-06-06,0.000474,0.202,188827,0.938,0.264,11,0.116,-6.033,0,0.0845,156.79,4,0.383
2064,Marilyn Manson,Godeatgod,0TOZPx4jGfO5YEMdHZpBeT,38,https://open.spotify.com/track/0TOZPx4jGfO5YEMdHZpBeT,https://i.scdn.co/image/736497b05ee6bd1a9f045ba307a405f432e8b010,2000-11-11,0.0706,0.41,154200,0.53,7.49e-06,0,0.419,-8.361,1,0.0368,135.781,4,0.158
2065,Hanson,This Time Around,1B0EEeioVP4BN66WVECaUY,33,https://open.spotify.com/track/1B0EEeioVP4BN66WVECaUY,https://i.scdn.co/image/d03317a1bd5a6d5cb706979abdd5ef3cc5e74d57,2000-01-01,0.0703,0.31,257373,0.874,0.0,1,0.144,-5.09,1,0.115,163.86,4,0.359
2066,AFI,Of Greetings And Goodbyes,1PzXACkaohcYjcWTZx4lWR,33,https://open.spotify.com/track/1PzXACkaohcYjcWTZx4lWR,https://i.scdn.co/image/5a1ac781639c9a3842b19fc2d1d589538222d151,2000-01-01,0.000245,0.406,184160,0.952,0.00193,6,0.327,-4.231,0,0.0568,110.158,4,0.591
2067,Los Hermanos Flores,Salvadorena,2Gh012lLmCKUU4BVCY2ANR,33,https://open.spotify.com/track/2Gh012lLmCKUU4BVCY2ANR,https://i.scdn.co/image/0106522f56dfe0f66844ef33272b8b66927f9a1b,2000-10-10,0.621,0.889,191307,0.476,0.00935,9,0.0689,-11.892,0,0.0744,111.931,4,0.969
2068,Eminem,The Kids,3gZb1zFYYM2MORBQujzi10,33,https://open.spotify.com/track/3gZb1zFYYM2MORBQujzi10,https://i.scdn.co/image/3965363792cc3157577fbe48288b92447ac85abb,2000-05-23,0.241,0.745,303187,0.74,0.0,10,0.108,-5.101,1,0.358,91.178,4,0.371
2069,L.T.D.,We Both Deserve Each Other's Love,5sV9uf1RzPevEF6iDxqstO,30,https://open.spotify.com/track/5sV9uf1RzPevEF6iDxqstO,https://i.scdn.co/image/1f77ff9d6525cec77139d5ed6963cef220599aa3,2000-01-01,0.668,0.484,187133,0.442,0.0078,8,0.146,-7.841,1,0.0328,125.536,4,0.321
2070,Jurassic 5,The Game,69AxhIYdrK3JsLRMoG2ysx,32,https://open.spotify.com/track/69AxhIYdrK3JsLRMoG2ysx,https://i.scdn.co/image/3e465c9a35d7804401c689918015b0a90077ec57,2000-01-01,0.0497,0.851,274333,0.769,0.0,1,0.923,-6.223,1,0.379,97.783,4,0.8
2071,Big Pokey,Keep My Name out Yo Mouth,70HvjzRKDWns8CzoMfGXaJ,31,https://open.spotify.com/track/70HvjzRKDWns8CzoMfGXaJ,https://i.scdn.co/image/f6b5e5aa0b8790e83b780f2281732ccaf20be90a,2000-10-31,0.0209,0.659,327200,0.714,0.0,8,0.191,-6.554,0,0.372,143.988,4,0.635
2072,Tamar Braxton,If You Don't Wanna Love Me,7KNu81Nxp1EZyvZvkGBH4d,30,https://open.spotify.com/track/7KNu81Nxp1EZyvZvkGBH4d,https://i.scdn.co/image/070d8b2119aa379ba6d7b7751974eba65b7b4ef8,2000-01-01,0.014,0.758,238307,0.482,0.0,8,0.0477,-5.372,1,0.0287,120.105,4,0.301
2073,L.T.D.,Where Did We Go Wrong,21J6JBvO3HPdmtT0CDEwgn,30,https://open.spotify.com/track/21J6JBvO3HPdmtT0CDEwgn,https://i.scdn.co/image/1f77ff9d6525cec77139d5ed6963cef220599aa3,2000-01-01,0.732,0.511,270867,0.52,2.83e-05,0,0.149,-6.053,1,0.0281,131.604,4,0.338
2074,Lenny Kravitz,Can't Get You Off My Mind,3FUdQ895vu0DjBi2AZ9JUR,44,https://open.spotify.com/track/3FUdQ895vu0DjBi2AZ9JUR,https://i.scdn.co/image/87edc58b9811aee6246c6e40ca12aaefbed98541,2000,0.00468,0.54,273760,0.708,2.43e-06,7,0.266,-5.323,1,0.0276,124.706,4,0.417
2075,Avant,Get Away,4LAlyh0jl6scsVvBJtMlRo,34,https://open.spotify.com/track/4LAlyh0jl6scsVvBJtMlRo,https://i.scdn.co/image/4e4649a27e0c4772dd9f84d86b7895d1c2e3ae5b,2000-01-01,0.138,0.76,269067,0.727,0.0,8,0.0461,-6.568,1,0.0276,129.86,4,0.723
2076,Godsmack,Forgive Me,5PQvAc0tIkc16909iTF2qU,33,https://open.spotify.com/track/5PQvAc0tIkc16909iTF2qU,https://i.scdn.co/image/15f23416a7881996df00baf6dd03d7785a015734,2000-10-31,0.000207,0.371,259200,0.799,4.3e-05,7,0.219,-5.116,1,0.045,133.369,4,0.374
2077,Corrosion Of Conformity,Congratulations Song,6S2d9RjJa0l5pKNyQphAwf,34,https://open.spotify.com/track/6S2d9RjJa0l5pKNyQphAwf,https://i.scdn.co/image/526a2786135ab7b0c0d66eacb181e439e28b1ead,2000-10-23,0.0111,0.46,200800,0.877,1.75e-06,10,0.383,-6.218,1,0.0566,136.203,4,0.668
2078,Cold,It's All Good,6nFjJxM9ivJd27juSyD6xT,33,https://open.spotify.com/track/6nFjJxM9ivJd27juSyD6xT,https://i.scdn.co/image/e37cfef64120acfa2cb56515dd860669d007c3a1,2000-01-01,0.0667,0.524,223000,0.773,0.00424,5,0.162,-5.357,1,0.0282,95.548,4,0.379
2079,Nevermore,The River Dragon Has Come,00TGiIbiQMynLQ46G3P8JT,39,https://open.spotify.com/track/00TGiIbiQMynLQ46G3P8JT,https://i.scdn.co/image/8c8e7a698b7bd12f360a2c64566ea542b180604c,2000,0.000221,0.48,305893,0.987,0.00275,3,0.0716,-4.275,0,0.0613,139.858,4,0.293
2080,At The Drive In,Mannequin Republic,0Uo3XTHvcTqHye6ouEmmaH,32,https://open.spotify.com/track/0Uo3XTHvcTqHye6ouEmmaH,https://i.scdn.co/image/550f67bab8fa435c4210e2a31e914b7d97cd8e53,2000,0.0628,0.349,183306,0.996,1.03e-06,9,0.259,-2.071,1,0.189,102.579,4,0.199
2081,Doves,Firesuite,0VNZCqwaPxzWPRX2HI4jrR,41,https://open.spotify.com/track/0VNZCqwaPxzWPRX2HI4jrR,https://i.scdn.co/image/265d0e7f31b860fe7d5ffe69f2179139dece5914,2000-01-01,0.631,0.198,276067,0.49,0.904,1,0.16,-10.245,0,0.0347,78.448,4,0.0757
2082,Yo La Tengo,Saturday,1s5yDRzX5gcECe2T1y9fCe,35,https://open.spotify.com/track/1s5yDRzX5gcECe2T1y9fCe,https://i.scdn.co/image/88a9e26daa7334cc80dae84c2b7731bc7ccd3e87,2000-02-22,0.0705,0.682,258267,0.674,0.867,2,0.173,-13.444,1,0.0318,114.392,4,0.714
2083,Mo Thugs,Ghetto Cowboy,3ipKKzZs8easFk3Xb3n73V,32,https://open.spotify.com/track/3ipKKzZs8easFk3Xb3n73V,https://i.scdn.co/image/34576c37ef3028fd0fffe9730f80d5de40ca916a,2000-11-14,0.00123,0.69,324467,0.593,0.00424,0,0.0991,-6.87,1,0.177,170.25,4,0.187
2084,Dzihan & Kamien,Homebase,4e9wcQjrY8PJPDvUg2Kt0W,41,https://open.spotify.com/track/4e9wcQjrY8PJPDvUg2Kt0W,https://i.scdn.co/image/f9eefd573840510841cb9c53dcf28c90681a6a81,2000-05-08,0.2,0.737,437013,0.531,0.876,11,0.0623,-11.064,0,0.0495,101.995,4,0.2
2085,Afu-Ra,Equality,5rIq9qIH2NERKuolO6CNEz,45,https://open.spotify.com/track/5rIq9qIH2NERKuolO6CNEz,https://i.scdn.co/image/48a2a7efdf4ae1957ee1e81469c0147c8241c0d1,2000-10-24,0.169,0.661,277320,0.91,0.0,7,0.0939,-2.664,1,0.295,88.875,4,0.709
2086,Binary Star,Slang Blade (feat. Senim Silla),7Hulh4egjeFaX7vroja3Q7,33,https://open.spotify.com/track/7Hulh4egjeFaX7vroja3Q7,https://i.scdn.co/image/0df9fbabed788f06eb4cb9b5ec686edb9a4d8969,2000-10-31,0.423,0.823,157755,0.764,0.0,5,0.0971,-7.841,0,0.162,99.529,4,0.706
2087,The White Stripes,Your Southern Can Is Mine,7igiOMajM4z17KjthH1NnU,31,https://open.spotify.com/track/7igiOMajM4z17KjthH1NnU,https://i.scdn.co/image/f5565d636783afaf4981efa4e9b1bf19e3c98175,2000,0.484,0.72,149027,0.397,0.0,1,0.498,-12.268,1,0.102,84.778,4,0.605
2088,Matt Uelmen,Wilderness,01pzLOA8rQLfoodUCLc2wj,39,https://open.spotify.com/track/01pzLOA8rQLfoodUCLc2wj,https://i.scdn.co/image/c3f9135d772a169bb9f2c79081b9b27bbad9f373,2000-06-26,0.0838,0.174,478787,0.593,0.942,9,0.263,-13.225,0,0.0553,78.176,4,0.0689
2089,Jeremy Kay,Have It All,04xifNn1IuWnMnDtKXpKno,39,https://open.spotify.com/track/04xifNn1IuWnMnDtKXpKno,https://i.scdn.co/image/9c579b3dcd82999798949f89e73eacbb2bd8e5f3,2000-05-23,0.0417,0.67,230360,0.661,0.0,11,0.33,-5.826,1,0.045,154.044,4,0.96
2090,Stereo Nation,Nachangeh Sari Raath,0tFVfArJG8BY54jo3UkADg,38,https://open.spotify.com/track/0tFVfArJG8BY54jo3UkADg,https://i.scdn.co/image/1ea1ab1be61dfe817634b03bdea2841289df7aec,2000-01-01,0.0112,0.772,315800,0.834,8.3e-05,10,0.0956,-6.189,0,0.0599,117.021,4,0.638
2091,Mägo de Oz,La Cruz de Santiago,1rYjb3MIVvvjyLeQEQCYoq,48,https://open.spotify.com/track/1rYjb3MIVvvjyLeQEQCYoq,https://i.scdn.co/image/36f6619859d11a597d949fdfe804f999e7d9539c,2000,0.0377,0.269,319112,0.948,5.88e-05,11,0.0736,-4.817,0,0.289,74.504,4,0.497
2092,Wes Montgomery,Polka Dots And Moonbeams,2M3laSC4qeLl9tWxDEzF4T,31,https://open.spotify.com/track/2M3laSC4qeLl9tWxDEzF4T,https://i.scdn.co/image/1bb26635369eeba7b0950f55f411c04af03a0e52,2000-01-01,0.991,0.53,282200,0.114,0.902,7,0.137,-18.069,1,0.0475,92.249,4,0.369
2093,Regine Velasquez,Kailangan Ko'y Ikaw,2i58tbfHCv4akytRcgQlzr,45,https://open.spotify.com/track/2i58tbfHCv4akytRcgQlzr,https://i.scdn.co/image/97201e772a1a8082fae6063f5ad530dc3860961d,2000-07-28,0.738,0.417,202987,0.164,0.000186,0,0.113,-12.816,1,0.031,90.884,4,0.136
2094,Faye Wong,笑忘書,2jdnEIuyJfFPvXgIB3eC1T,41,https://open.spotify.com/track/2jdnEIuyJfFPvXgIB3eC1T,https://i.scdn.co/image/31c7c8378b87eab427727e9134b93bc80351830e,2000-10-20,0.927,0.475,267933,0.322,6.04e-05,9,0.119,-12.372,0,0.0332,83.89,4,0.276
2095,Wes Montgomery,Airegin,32mnjN5E4cGbaEogtZdHMh,31,https://open.spotify.com/track/32mnjN5E4cGbaEogtZdHMh,https://i.scdn.co/image/1bb26635369eeba7b0950f55f411c04af03a0e52,2000-01-01,0.946,0.431,266667,0.412,0.765,5,0.212,-12.342,0,0.041,145.221,4,0.685
2096,Reamonn,Supergirl,3FhNJaCNypOAnZccdYGAWN,57,https://open.spotify.com/track/3FhNJaCNypOAnZccdYGAWN,https://i.scdn.co/image/073b6b9eeffe3c63c8a9607d23945d64a8d2b844,2000-01-01,0.136,0.662,246067,0.515,0.011,6,0.0925,-9.501,0,0.0296,116.24,4,0.376
2097,Carl Thomas,Lady Lay Your Body,3TBgp08u2Bdwm9wB646YcY,31,https://open.spotify.com/track/3TBgp08u2Bdwm9wB646YcY,https://i.scdn.co/image/ec8edc59ef7c0c15557906e9682f6a59cc621a05,2000-04-18,0.692,0.552,308533,0.403,0.000249,8,0.185,-9.529,0,0.0354,121.663,4,0.241
2098,At The Drive In,Quarantined,3bRp3zbbnqsWKNo0AYvopt,32,https://open.spotify.com/track/3bRp3zbbnqsWKNo0AYvopt,https://i.scdn.co/image/550f67bab8fa435c4210e2a31e914b7d97cd8e53,2000,0.0401,0.234,325213,0.886,0.0227,4,0.327,-4.421,0,0.0972,143.122,4,0.404
2099,Ensemble - Aida,The Gods Love Nubia,4EJ7gaR0uUqwv6jcnfkqA3,31,https://open.spotify.com/track/4EJ7gaR0uUqwv6jcnfkqA3,https://i.scdn.co/image/f1ecead5c88679a58e585313d4b97996836f5593,2000-01-01,0.544,0.352,282493,0.334,0.0,0,0.105,-8.872,1,0.0475,139.177,4,0.172
2100,Liran' Roll,Poeta de Ningún Lugar,4iIlT9u5lhwgWhmKMg2lB3,40,https://open.spotify.com/track/4iIlT9u5lhwgWhmKMg2lB3,https://i.scdn.co/image/64b8ab32ce5a0fddfb223539fcb8d135080e17a5,2000,0.281,0.679,298747,0.582,1.73e-06,11,0.265,-9.887,0,0.0284,120.141,4,0.699
2101,Jill Scott,Exclusively,5Gh280mFT0OBgGFHC8wfrU,30,https://open.spotify.com/track/5Gh280mFT0OBgGFHC8wfrU,https://i.scdn.co/image/758fc6cbe1bd4b90625ce6fc368bb58bba7b5996,2000-07-18,0.217,0.925,125240,0.446,0.00312,1,0.104,-12.562,1,0.322,94.0,4,0.671
2102,Big Pun,Leatherface - Explict,7jB1bevUBsL1pPbVYjunLi,33,https://open.spotify.com/track/7jB1bevUBsL1pPbVYjunLi,https://i.scdn.co/image/187866b28a1b2580bae84faeaf0fe22ff011531f,2000-03-01,0.479,0.585,205200,0.946,0.0,10,0.137,-2.855,0,0.341,93.444,4,0.655
2103,Lenny Kravitz,Are You Gonna Go My Way,00tKvmHHfNvXJjuwBm3kDI,42,https://open.spotify.com/track/00tKvmHHfNvXJjuwBm3kDI,https://i.scdn.co/image/87edc58b9811aee6246c6e40ca12aaefbed98541,2000,0.00085,0.614,211533,0.841,0.02,11,0.352,-5.283,0,0.0328,129.111,4,0.751
