artist_name,track_name,track_id,popularity,url,images,date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Jerry Lee Lewis,Great Balls Of Fire,4waQv4bln6SaCB51Qj9Fp6,45,https://open.spotify.com/track/4waQv4bln6SaCB51Qj9Fp6,https://i.scdn.co/image/618e9e0728fdcc7962b30640f43c55344fb98227,1997-01-01,0.537,0.401,106133,0.897,1.44e-06,0,0.065,-8.016,1,0.0848,166.703,4,0.943
Shania Twain,You've Got A Way,5S88YTKTtvqmu3miSuwual,52,https://open.spotify.com/track/5S88YTKTtvqmu3miSuwual,https://i.scdn.co/image/6ee9a4af2ea498f043eb7c3d6aaa38ead8138265,1997,0.357,0.556,199200,0.58,0.0,9,0.242,-7.23,1,0.033,134.127,4,0.276
Radiohead,Fitter Happier,53aFGAl0Vebwp2bo8wtdWR,50,https://open.spotify.com/track/53aFGAl0Vebwp2bo8wtdWR,https://i.scdn.co/image/1b898f0b8e3ce499d0fc629a1918c144d982e475,1997-05-28,0.813,0.432,117333,0.391,0.00363,9,0.155,-14.99,1,0.242,123.538,4,0.744
Boyz II Men,Can You Stand The Rain,5ATpMwyr66oFwFC60JKf8X,43,https://open.spotify.com/track/5ATpMwyr66oFwFC60JKf8X,https://i.scdn.co/image/08f2d817d52985469c18b7b7565c1b28ae18526d,1997-03-23,0.895,0.332,240333,0.222,0.0,8,0.178,-13.375,1,0.0364,133.866,5,0.455
Banda El Recodo,Acabame De Matar,6BWzM84L2lyPWKkktdWY4M,49,https://open.spotify.com/track/6BWzM84L2lyPWKkktdWY4M,https://i.scdn.co/image/2d8d8e2039a468466fe5a5ef039e04f131e02a9f,1997-05-13,0.506,0.62,191000,0.438,0.0,10,0.0372,-10.055,1,0.0441,132.721,4,0.979
Days Of The New,The Down Town,4HE4lZRuRhIU07dcSzxWQR,46,https://open.spotify.com/track/4HE4lZRuRhIU07dcSzxWQR,https://i.scdn.co/image/c7bd1faed0e800ebec39d61f345dd099fa1eafd6,1997,0.0406,0.595,255400,0.829,6.23e-05,11,0.132,-8.347,1,0.0294,135.456,4,0.592
Wu-Tang Clan,As High as Wu-Tang Get,1XbqOF6nx3tJsyQjXRh9ux,48,https://open.spotify.com/track/1XbqOF6nx3tJsyQjXRh9ux,https://i.scdn.co/image/1d3b3dbf8310b8b62678267d91e38f9879ed44db,1997-06-03,0.00503,0.823,158133,0.562,7.68e-05,7,0.142,-7.33,1,0.328,91.979,4,0.565
Sidney Bechet,Si tu vois ma mère - Slow,5FWn20xrAQ1IdbA8Dml6pj,53,https://open.spotify.com/track/5FWn20xrAQ1IdbA8Dml6pj,https://i.scdn.co/image/7094b6d01c8b3b959625886ec6cc16ccc8c79f42,1997-05-06,0.811,0.46,193573,0.379,0.866,3,0.552,-12.862,1,0.0402,79.53,4,0.61
Three 6 Mafia,Where's Da Bud,0AF9qpLxETfSkWNHH47Yyz,43,https://open.spotify.com/track/0AF9qpLxETfSkWNHH47Yyz,https://i.scdn.co/image/0b96079a0d67ca688b3fd6fce037da08b5a08a88,1997,0.00216,0.9,237293,0.56,0.00534,11,0.375,-7.965,0,0.0605,140.041,4,0.714
Lil Keke,Southside,7kkOuhyWcINZMDh4QGVyMB,43,https://open.spotify.com/track/7kkOuhyWcINZMDh4QGVyMB,https://i.scdn.co/image/69182499d5deba01e3891947e604bd35caa3624f,1997-07-01,0.00966,0.793,290120,0.704,0.00393,6,0.147,-8.41,0,0.294,172.136,4,0.766
Deftones,Lhabia,28q0pUwcJRS2tGZsYH6xL5,47,https://open.spotify.com/track/28q0pUwcJRS2tGZsYH6xL5,https://i.scdn.co/image/97245eb782fb09e0892d2d695613d947033682b8,1997-10-27,4.34e-05,0.382,251173,0.988,0.889,8,0.303,-5.029,1,0.233,150.757,4,0.151
Lillias White,The Gospel Truth III,1VWHn9cg9EJFWNjQ0ARRnT,44,https://open.spotify.com/track/1VWHn9cg9EJFWNjQ0ARRnT,https://i.scdn.co/image/f61440c7d90fc013cb5c856fe4a46552c363ae18,1997-01-01,0.835,0.368,65733,0.363,0.0,2,0.16,-14.205,1,0.0462,70.163,4,0.182
Sleater-Kinney,Dig Me Out,1TvXbNhFRbrp1SIenQ2NHM,46,https://open.spotify.com/track/1TvXbNhFRbrp1SIenQ2NHM,https://i.scdn.co/image/bd0b531a20f2a59cf01e2f41c9616ef7a30d64b7,1997,0.000123,0.338,160920,0.951,0.0263,9,0.0974,-4.818,1,0.0648,158.756,4,0.488
Portishead,All Mine,785Qya5mtMUwBQtuypVqrx,53,https://open.spotify.com/track/785Qya5mtMUwBQtuypVqrx,https://i.scdn.co/image/a49b4a776a2dace62b32ea85836575d99e69617c,1997-01-01,0.103,0.573,240627,0.686,0.0117,11,0.112,-2.706,1,0.0549,60.191,4,0.29
Dizzy Gillespie,Bang Bang,77MjJFuV7pfuTaTeuaOUQU,43,https://open.spotify.com/track/77MjJFuV7pfuTaTeuaOUQU,https://i.scdn.co/image/7484d2438ec78687db25b9ea821d56c6f59d2c4a,1997-01-01,0.659,0.787,183333,0.538,0.000768,3,0.0684,-10.513,1,0.0491,134.514,4,0.628
Ween,Waving My Dick in the Wind,3VdaHDwoSEnu3ahDahD0Ci,45,https://open.spotify.com/track/3VdaHDwoSEnu3ahDahD0Ci,https://i.scdn.co/image/4a3fcbe20ab3af2fb0c6d678b52497d08d45844a,1997-04-18,0.00163,0.647,131733,0.97,0.696,1,0.081,-6.694,0,0.0424,145.822,4,0.948
Beenie Man,Who Am I,4PaV16f3DUo9QxbQMUzMKH,49,https://open.spotify.com/track/4PaV16f3DUo9QxbQMUzMKH,https://i.scdn.co/image/7624b03fbff8c6c0b404510358ba1e1fed91e500,1997,0.211,0.628,196000,0.753,0.0,11,0.12,-8.778,1,0.468,86.194,4,0.559
Jim Brickman,Valentine,6qWGRBzQMq6DXovBZMSE9d,56,https://open.spotify.com/track/6qWGRBzQMq6DXovBZMSE9d,https://i.scdn.co/image/2c6be28285db1f00cf2ac85f101cc762efc6f324,1997,0.836,0.521,196267,0.263,2.62e-05,1,0.138,-12.711,1,0.0264,95.448,4,0.184
Banda Machos,Historia sin fin,7LMuasDvRrwulpdKMyukDl,49,https://open.spotify.com/track/7LMuasDvRrwulpdKMyukDl,https://i.scdn.co/image/9e8bbdb3ce555d9c182a65047d88b21b45ec9d10,1997-10-02,0.437,0.779,184707,0.542,4.11e-06,2,0.326,-8.784,1,0.0319,107.755,4,0.84
Coal Chamber,Sway,2ohZZYCWfdKZlNf5Exj35Y,48,https://open.spotify.com/track/2ohZZYCWfdKZlNf5Exj35Y,https://i.scdn.co/image/111044a23b21e07f99aeb788e55ec7604c83724e,1997-01-01,0.00154,0.486,215133,0.763,0.047,7,0.0612,-6.719,1,0.111,133.929,4,0.342
Dan Fogelberg,Same Old Lang Syne,4Vl4sf0EljY8GxAyjqJD6p,44,https://open.spotify.com/track/4Vl4sf0EljY8GxAyjqJD6p,https://i.scdn.co/image/a03083800be45d6930a35ea6ea3d960e2f30d081,1997,0.78,0.438,320893,0.464,2.74e-06,0,0.161,-9.131,1,0.0277,106.937,4,0.288
Refugee Camp All-Stars,"The Sweetest Thing (feat. Lauryn Hill) - From the New Line Cinema film ""Love Jones""",5My5YI9oqE9MZcHIrm38BJ,42,https://open.spotify.com/track/5My5YI9oqE9MZcHIrm38BJ,https://i.scdn.co/image/b7ac5170bc95e9c81c920cfd83a9f6ab76b42ff6,1997-03-11,0.0159,0.609,292000,0.598,2.07e-05,7,0.0749,-10.084,0,0.1,83.822,4,0.333
The Cure,Pictures of You,5CgHsJyqFuW1U0E3d4Eyi6,43,https://open.spotify.com/track/5CgHsJyqFuW1U0E3d4Eyi6,https://i.scdn.co/image/6354e5a06b84698d968191f05b4671630086a135,1997-10-17,0.00393,0.458,288027,0.746,0.0135,9,0.102,-6.129,1,0.0315,172.781,4,0.624
Allure,All Cried Out - Behind the scenes Video,1DViQw0p1vo0eAMRlUF4Lr,42,https://open.spotify.com/track/1DViQw0p1vo0eAMRlUF4Lr,https://i.scdn.co/image/84b4768e271afda2fd897315e6dde166cfa9eef4,1997-05-06,0.176,0.613,275773,0.464,0.0,1,0.103,-8.918,1,0.0241,139.802,4,0.176
Atmosphere,Scapegoat,6AAyMSlXXbPgimEQIn2Gsu,43,https://open.spotify.com/track/6AAyMSlXXbPgimEQIn2Gsu,https://i.scdn.co/image/26c5904b5cedcced2205005289d6adba80b1cb16,1997,0.16,0.83,232693,0.735,0.0,8,0.518,-9.582,1,0.331,78.564,5,0.646
(Hed) P.E.,Bartender,5yrGsJoG4FsTg6luHlNGK2,45,https://open.spotify.com/track/5yrGsJoG4FsTg6luHlNGK2,https://i.scdn.co/image/4ff40ae38ee29f78d3784e53273f6742b6e410fa,1997,0.00219,0.666,240880,0.793,3.49e-06,6,0.0799,-6.028,1,0.0647,96.047,4,0.454
Erykah Badu,Rim Shot - Intro,15QJXeFMsil7J8hHWaC8Ma,49,https://open.spotify.com/track/15QJXeFMsil7J8hHWaC8Ma,https://i.scdn.co/image/ba56a3fc4fbfce6ac6708a93405ba13ddf10ba89,1997-01-01,0.239,0.802,117600,0.233,0.00636,1,0.171,-11.626,1,0.188,80.088,4,0.234
Bic Runga,Sway,35PYCZLdGi3gRMdA26dZ59,42,https://open.spotify.com/track/35PYCZLdGi3gRMdA26dZ59,https://i.scdn.co/image/ca786a6d77a69d10e9f4881323c5028d7010c5d7,1997,0.157,0.565,262493,0.429,0.0,9,0.13,-9.196,1,0.0261,95.701,4,0.266
Björk,Joga,20ZvzoDSefcZo6bj10jgGC,43,https://open.spotify.com/track/20ZvzoDSefcZo6bj10jgGC,https://i.scdn.co/image/748b7c8bfc81cc8125173a3277559ec5d49dda76,1997-09-23,0.405,0.321,305667,0.697,0.000155,1,0.0721,-6.266,0,0.057,146.161,4,0.234
Brian Regan,Lousy In Little League,36AIZsFt5pveSliHiqXkG6,43,https://open.spotify.com/track/36AIZsFt5pveSliHiqXkG6,https://i.scdn.co/image/9b996e18fde6fd61feaa6515380585f5dca01f2d,1997-10-28,0.826,0.538,400733,0.444,0.0,7,0.946,-15.407,1,0.903,82.715,3,0.334
Green Day,Redundant,0GYTAipuswOBWFtk06kFCL,49,https://open.spotify.com/track/0GYTAipuswOBWFtk06kFCL,https://i.scdn.co/image/851015118292bbee6e0da67750df9782b3f1ec4b,1997-10-14,8.77e-06,0.482,198093,0.946,0.00172,9,0.0891,-3.416,1,0.0353,115.883,4,0.867
Third Eye Blind,Burning Man,6i8gUFwd6cFuC20Wz4wDPq,44,https://open.spotify.com/track/6i8gUFwd6cFuC20Wz4wDPq,https://i.scdn.co/image/c72892c1974c56210d34b623f6e3ba253366a0e8,1997-04-08,0.0176,0.666,179733,0.655,2.37e-06,2,0.358,-8.243,1,0.027,91.228,4,0.714
Changing Faces,G.H.E.T.T.O.U.T.,13XNjh0UY5LBsICcoHUdxl,44,https://open.spotify.com/track/13XNjh0UY5LBsICcoHUdxl,https://i.scdn.co/image/b17e8e2cb0a33c1ebe7b59cbac92eeb15b300800,1997-05-30,0.391,0.71,264960,0.312,2.19e-06,10,0.0682,-6.918,0,0.0325,108.262,4,0.535
Jimi Hendrix,Foxey Lady,1tsOB58QHINgc2FEJylsLP,48,https://open.spotify.com/track/1tsOB58QHINgc2FEJylsLP,https://i.scdn.co/image/b19effa157149b745e7e54a41d11bc4e67d5048d,1997-09-16,0.0613,0.494,198293,0.838,0.26,4,0.405,-6.028,1,0.0387,98.019,4,0.558
Glynis Johns,"Sister Suffragette - From ""Mary Poppins""/Soundtrack Version",4nCOKtVT623uOCgXyxLqWw,44,https://open.spotify.com/track/4nCOKtVT623uOCgXyxLqWw,https://i.scdn.co/image/fa4fdf46242719cd39a9b9e8c6d688062f66b565,1997-01-01,0.615,0.615,105320,0.19,0.0,0,0.345,-16.095,1,0.189,125.848,4,0.645
The Notorious B.I.G.,Long Kiss Goodnight - 2014 Remastered Version,2fw0DgUc8GTNxZ2BAv9Fih,48,https://open.spotify.com/track/2fw0DgUc8GTNxZ2BAv9Fih,https://i.scdn.co/image/c864597677050082db88d076070c6ad43189be03,1997-03-04,0.0962,0.479,318467,0.892,0.0,7,0.373,-4.952,1,0.428,171.397,4,0.348
El As De La Sierra,Patron De Patrones,7pzwwHCibZEkqwXRzbGizT,44,https://open.spotify.com/track/7pzwwHCibZEkqwXRzbGizT,https://i.scdn.co/image/af7c96d8923ce5d9cf59e8413c1594d762af6d53,1997-05-04,0.144,0.469,162333,0.598,0.0,0,0.102,-8.732,1,0.102,204.664,3,0.926
blink-182,Waggy,7ukNySRsyzfFuVO9RKwJD7,43,https://open.spotify.com/track/7ukNySRsyzfFuVO9RKwJD7,https://i.scdn.co/image/e91731beb09a0c7ff0f6269bbb6baf94d0609fdc,1997,7.9e-05,0.332,196533,0.984,2.65e-05,9,0.192,-5.562,1,0.0799,127.789,4,0.322
Aerosmith,Hole In My Soul,7kPuCwBWgXy5TGfgwNUKwV,58,https://open.spotify.com/track/7kPuCwBWgXy5TGfgwNUKwV,https://i.scdn.co/image/55b9bbe8fd7586470d03bd8d864a3063b9cca48c,1997-05-02,0.0049,0.463,370093,0.703,0.0,0,0.207,-4.807,1,0.0269,75.426,4,0.225
Michael Jackson,Ghosts,7s51HyYKRGWqkH1UWnApHh,49,https://open.spotify.com/track/7s51HyYKRGWqkH1UWnApHh,https://i.scdn.co/image/c6e9b6c0b1a0a8f51ef31844d006f70b186ef181,1997-05-11,0.0527,0.828,312467,0.915,5.3e-05,4,0.634,-4.369,0,0.155,103.219,4,0.782
The Notorious B.I.G.,Last Day (feat. The Lox) - 2014 Remastered Version,0iIZ1fqdUIfcE8CIndhlDD,47,https://open.spotify.com/track/0iIZ1fqdUIfcE8CIndhlDD,https://i.scdn.co/image/c864597677050082db88d076070c6ad43189be03,1997-03-04,0.0145,0.738,259667,0.867,0.0,4,0.111,-5.298,0,0.386,93.706,4,0.355
Roz Ryan,The Gospel Truth II,7f0U9m3XLABHS36uUeV8JU,43,https://open.spotify.com/track/7f0U9m3XLABHS36uUeV8JU,https://i.scdn.co/image/f61440c7d90fc013cb5c856fe4a46552c363ae18,1997-01-01,0.587,0.371,59200,0.261,5.39e-06,1,0.114,-14.237,0,0.0431,81.052,4,0.188
Fleetwood Mac,"Temporary One - Live at Warner Brothers Studios in Burbank, CA 5/23/97",2TeczJua7d0fQenCUUeyMI,48,https://open.spotify.com/track/2TeczJua7d0fQenCUUeyMI,https://i.scdn.co/image/990ac0870a56ed69b36ac27ac2fc8684d6c989d9,1997-08-19,0.0684,0.455,240707,0.886,9.67e-06,2,0.282,-7.663,1,0.138,80.767,4,0.792
Insane Clown Posse,Great Milenko,3PNsSrXWl89wb2nHvXHVGw,43,https://open.spotify.com/track/3PNsSrXWl89wb2nHvXHVGw,https://i.scdn.co/image/6df1f3e9aea3e36474f585f93961c3a98ec6f0a0,1997-01-01,0.037,0.678,116146,0.699,0.0,1,0.255,-5.451,1,0.285,164.984,4,0.277
Buena Vista Social Club,Pueblo Nuevo,3fxQl6UPejmz0NctfkKNIV,55,https://open.spotify.com/track/3fxQl6UPejmz0NctfkKNIV,https://i.scdn.co/image/74d2e01ef5fa0a919ee80c7995dd4496bb190009,1997-09-16,0.756,0.608,366492,0.256,0.368,0,0.0985,-16.36,1,0.0427,107.027,4,0.702
Spiritualized,I Think I'm In Love,4MUjdrWSsyQgJnK8KeumgW,47,https://open.spotify.com/track/4MUjdrWSsyQgJnK8KeumgW,https://i.scdn.co/image/7f0e1e362fb23a88b6168c2e53b75c8e42eadac0,1997-06-16,0.0467,0.47,490067,0.813,0.424,7,0.717,-6.78,1,0.0366,114.978,4,0.164
Barney,I Love You,6liItNl0UIKKOk6wwYIvEW,46,https://open.spotify.com/track/6liItNl0UIKKOk6wwYIvEW,https://i.scdn.co/image/b50874b7b9a970ccf1c2fb3dd1e1520bb8984dfd,1997-04-15,0.804,0.785,52065,0.201,0.0,2,0.121,-12.404,1,0.0419,112.278,4,0.527
Brian Regan,You Too & Stuff,2e8pAvfqvHea17v5gHjdGl,43,https://open.spotify.com/track/2e8pAvfqvHea17v5gHjdGl,https://i.scdn.co/image/9b996e18fde6fd61feaa6515380585f5dca01f2d,1997-10-28,0.794,0.557,292920,0.635,2.88e-06,6,0.921,-14.276,0,0.887,131.606,1,0.213
Jim Carmichael,"When I See An Elephant Fly - From ""Dumbo""/Soundtrack Version",0Qgc2XtzLSbLUeBFDK8X1R,43,https://open.spotify.com/track/0Qgc2XtzLSbLUeBFDK8X1R,https://i.scdn.co/image/2df4e33c33c5c8d9703bdd85ed166d6b0493852a,1997-01-01,0.942,0.509,107627,0.37,0.0,3,0.197,-15.459,1,0.362,81.623,4,0.739
Foo Fighters,"Hey, Johnny Park!",0M5xRyxGpFFDfzN2x0wdpH,50,https://open.spotify.com/track/0M5xRyxGpFFDfzN2x0wdpH,https://i.scdn.co/image/b1a27e6445ebaf4f155b195046c827efb0fd0971,1997-05-20,7.64e-05,0.473,248267,0.741,0.00114,2,0.565,-5.299,1,0.0305,84.927,4,0.487
Grupo Libra,Camas Separadas,5LB0tWjtomzHGb14ak909o,44,https://open.spotify.com/track/5LB0tWjtomzHGb14ak909o,https://i.scdn.co/image/abd23893bd4b85f590f81d776b9df2a3ee305950,1997-09-26,0.139,0.632,193306,0.722,2.02e-06,10,0.37,-3.908,1,0.0264,116.356,4,0.855
Bee Gees,Alone,7GsoUeI9DtaTSjJHenyCNP,55,https://open.spotify.com/track/7GsoUeI9DtaTSjJHenyCNP,https://i.scdn.co/image/3211a3c78e1e4c1b54c54a5475a318c7e231f8c6,1997-01-01,0.0862,0.639,290667,0.798,0.00024,2,0.32,-5.005,1,0.0313,110.008,4,0.738
AZ,Phone Tap,0kspjcYtht8TxQAYWceyHI,42,https://open.spotify.com/track/0kspjcYtht8TxQAYWceyHI,https://i.scdn.co/image/2ddba0af1c00c3a6cf3309856bf5c2fc387e5064,1997-01-01,0.0777,0.693,226307,0.725,0.0,7,0.161,-5.055,1,0.375,178.809,4,0.8
Spyro Gyra,Morning Dance,2sw8tX0BOriReqsRhdnKOu,47,https://open.spotify.com/track/2sw8tX0BOriReqsRhdnKOu,https://i.scdn.co/image/17f25b9bc423b681ff4327c594342ea1ebbb89fe,1997-01-01,0.574,0.7,238027,0.746,0.772,10,0.0805,-7.847,0,0.0443,101.771,4,0.805
Tina Charles,I Love to Love,5jWI1xNxABzDRFTnD2yp8L,56,https://open.spotify.com/track/5jWI1xNxABzDRFTnD2yp8L,https://i.scdn.co/image/65aa2c5fbc6d9a7aefe5ed237c1783d95c85617e,1997-06-06,0.143,0.677,183693,0.703,6.96e-05,9,0.514,-9.344,1,0.0344,99.419,4,0.962
Richard M. Sherman,"Overture - Mary Poppins - Instrumental / From ""Mary Poppins"" / Soundtrack Version",3hBclBMqepkBXic1rV0YSK,44,https://open.spotify.com/track/3hBclBMqepkBXic1rV0YSK,https://i.scdn.co/image/fa4fdf46242719cd39a9b9e8c6d688062f66b565,1997-01-01,0.769,0.321,181827,0.262,0.141,5,0.111,-16.622,1,0.036,83.625,4,0.393
Deftones,Lotion,7iiULg8Kmbnh1vWbh9rnBA,47,https://open.spotify.com/track/7iiULg8Kmbnh1vWbh9rnBA,https://i.scdn.co/image/97245eb782fb09e0892d2d695613d947033682b8,1997-10-27,8.49e-06,0.382,237733,0.985,0.0061,1,0.362,-4.002,1,0.206,103.119,4,0.206
Brian Culbertson,On My Mind,1oFONPY1hZ7CUliqjNBYCR,45,https://open.spotify.com/track/1oFONPY1hZ7CUliqjNBYCR,https://i.scdn.co/image/f136b61ce8a0e192468439627dbf2ad0b4934883,1997-09-16,0.819,0.621,269173,0.517,0.926,6,0.0728,-12.679,0,0.0346,157.03,4,0.674
Five For Fighting,Superman (It's Not Easy),3FvCy00Wz75HmhlXPMmnOx,42,https://open.spotify.com/track/3FvCy00Wz75HmhlXPMmnOx,https://i.scdn.co/image/93b7f4d7a6d4caaffe8460a21fa0773712cbefed,1997,0.305,0.523,222160,0.464,0.0,0,0.0992,-8.912,1,0.0288,106.547,4,0.176
The Rolling Stones,Out Of Control,4cYixasStbsXGnhyKxHEFN,52,https://open.spotify.com/track/4cYixasStbsXGnhyKxHEFN,https://i.scdn.co/image/1000a9384ae5e5c0177e1121937545cde641f6bd,1997-09-29,0.344,0.742,283840,0.561,0.0249,9,0.575,-7.834,1,0.0455,122.214,4,0.773
Greg O'Quin 'N Joyful Noyze,I Told The Storm,2sZGeLC3p0vIBMWp4g2dxL,42,https://open.spotify.com/track/2sZGeLC3p0vIBMWp4g2dxL,https://i.scdn.co/image/a1600dd015e0e201cdbe0c4e758ca212fe9d32b0,1997,0.0588,0.345,270093,0.482,0.0,8,0.317,-12.946,1,0.0448,68.384,3,0.481
Oscar D'León,Que Bueno Baila Usted,477Lck4fZcshudQnEcoxMB,51,https://open.spotify.com/track/477Lck4fZcshudQnEcoxMB,https://i.scdn.co/image/aa3f1f772060c069d341c10bf912226f82a4a041,1997-08-21,0.467,0.818,215655,0.769,5.38e-06,5,0.217,-6.1,1,0.0479,92.961,4,0.967
Eddy Raven,I Got Mexico,0BM8wPzuihqUE561Poj2b7,42,https://open.spotify.com/track/0BM8wPzuihqUE561Poj2b7,https://i.scdn.co/image/a54c5eff073201c278df328b538b4fad55cb46e9,1997-03-04,0.366,0.82,146467,0.529,0.0,6,0.09,-10.08,0,0.0385,112.114,4,0.853
Wu-Tang Clan,It's Yourz,31GUM30kjMPY93SrVh1InN,47,https://open.spotify.com/track/31GUM30kjMPY93SrVh1InN,https://i.scdn.co/image/1d3b3dbf8310b8b62678267d91e38f9879ed44db,1997-06-03,0.0835,0.817,256893,0.794,0.0,11,0.798,-9.433,0,0.334,93.067,4,0.621
Fulanito,Guallando,4jRxEVNituPZObHbCSBZL3,50,https://open.spotify.com/track/4jRxEVNituPZObHbCSBZL3,https://i.scdn.co/image/af2e7f5c94d883dc4c7fe2c1a06d030c9c4a7ace,1997-11-21,0.0497,0.681,205333,0.907,0.0,7,0.715,-8.181,1,0.0699,149.938,4,0.94
Bone Thugs-N-Harmony,Body Rott,3PgighK4gF2vYaPtjIpzuv,44,https://open.spotify.com/track/3PgighK4gF2vYaPtjIpzuv,https://i.scdn.co/image/cb788bac83ab561eef4e49a1df9704a857eab7ad,1997,0.278,0.804,301200,0.626,5.23e-05,6,0.731,-4.74,1,0.0611,93.995,4,0.799
Me First and the Gimme Gimmes,Rocket Man,6hWO05CFzbcnOTMnTnfl5W,48,https://open.spotify.com/track/6hWO05CFzbcnOTMnTnfl5W,https://i.scdn.co/image/a05f92600495513a4f53680f4b608f4a450e7ced,1997-05-27,0.000168,0.51,195227,0.844,0.000449,11,0.137,-6.444,1,0.0567,104.966,4,0.432
Robert Tree Cody,Whispering Journeys,5IRtmlC8vMIC5TpVfIcLAk,44,https://open.spotify.com/track/5IRtmlC8vMIC5TpVfIcLAk,https://i.scdn.co/image/96e6d6c0176099bf3983b2dd72e290f796b84224,1997-01-01,0.995,0.215,270173,0.00785,0.96,6,0.0874,-32.336,0,0.0393,73.407,3,0.598
Switchfoot,You,1nJRA4gUMLi0PFeLQAoim3,48,https://open.spotify.com/track/1nJRA4gUMLi0PFeLQAoim3,https://i.scdn.co/image/77eb7c17cafe5502c80ee80099b29a0339f3fd4e,1997-01-01,0.691,0.508,253440,0.407,0.559,0,0.134,-14.503,1,0.0285,147.88,4,0.285
Spice Girls,Viva Forever,6BPDPcnbDMDf58srVzbfX9,58,https://open.spotify.com/track/6BPDPcnbDMDf58srVzbfX9,https://i.scdn.co/image/e380037f3785ef24b87085ec3ce72c43333bb478,1997-01-01,0.0648,0.473,310667,0.698,0.231,6,0.136,-8.133,1,0.0349,168.817,4,0.21
Eros Ramazzotti,Otra Como Tu,6xPLxzoLEeDohJkT0Nf3ni,63,https://open.spotify.com/track/6xPLxzoLEeDohJkT0Nf3ni,https://i.scdn.co/image/e68816182c6176f8eada20771efce35d4c63292d,1997-10-01,0.101,0.52,279627,0.691,4.74e-06,1,0.117,-6.236,1,0.0315,177.85,4,0.477
K-Ci & JoJo,Last Night's Letter,7C1rQOGXv6QOBHvYtmEN1V,44,https://open.spotify.com/track/7C1rQOGXv6QOBHvYtmEN1V,https://i.scdn.co/image/b9fd6aba9055ae96a18f7159adeeec8f8ede5544,1997-01-01,0.295,0.671,277000,0.68,0.0,0,0.543,-3.875,0,0.0345,131.905,4,0.384
John Denver,Homegrown Tomatoes,463fIn8cQF0XFkjlPRSrFE,48,https://open.spotify.com/track/463fIn8cQF0XFkjlPRSrFE,https://i.scdn.co/image/37008443bd35f72ff56bb1c67ba4174c12c60837,1997-06-17,0.449,0.57,192547,0.445,0.0,0,0.0828,-14.988,1,0.0971,179.98,4,0.834
The Skatalites,Swing Easy,6gyKNejreOJfwfeQQ7fNVw,55,https://open.spotify.com/track/6gyKNejreOJfwfeQQ7fNVw,https://i.scdn.co/image/69b91b5afbade93ec394b5a23f0f0f0742a6648c,1997-01-01,0.122,0.579,384800,0.486,0.0774,2,0.156,-10.87,0,0.199,175.694,4,0.853
Big Head Todd and The Monsters,Boom Boom,0cvCArAiYZcWg1v0DRCxFC,48,https://open.spotify.com/track/0cvCArAiYZcWg1v0DRCxFC,https://i.scdn.co/image/300b8a5affd49954510215becb713d76a81dfac9,1997-02-11,0.00118,0.517,216085,0.563,0.00224,9,0.0833,-8.32,1,0.122,174.009,4,0.734
Green Day,The Grouch,3N5wUrnulGRc9LLSz0rQFb,48,https://open.spotify.com/track/3N5wUrnulGRc9LLSz0rQFb,https://i.scdn.co/image/851015118292bbee6e0da67750df9782b3f1ec4b,1997-10-14,0.00168,0.41,132080,0.994,0.000157,9,0.308,-3.485,1,0.0815,169.755,4,0.597
Marcy Playground,Saint Joe On The School Bus,1LC2Hcgf2RgEbxPHNTnzaC,45,https://open.spotify.com/track/1LC2Hcgf2RgEbxPHNTnzaC,https://i.scdn.co/image/3174af1ac017602f1ab56d9dc37d34a24530c5d0,1997-01-01,0.00333,0.716,200160,0.686,0.00368,4,0.126,-7.127,1,0.0329,103.931,4,0.854
Scorpions,Wind Of Change,4YJ4n7DsZhR5hrnsMfn6zV,48,https://open.spotify.com/track/4YJ4n7DsZhR5hrnsMfn6zV,https://i.scdn.co/image/69f398dc0ff25515258ad76bf99d130e4d2c5ff3,1997-01-01,0.287,0.446,313693,0.409,0.0,0,0.0788,-14.817,1,0.0368,151.457,4,0.295
Eric Carmen,All By Myself - Single Edit,6G3DBTj1s8fuKMAvzTK5JI,51,https://open.spotify.com/track/6G3DBTj1s8fuKMAvzTK5JI,https://i.scdn.co/image/1a314029fcbbafa75db8ae697e294cfed1b59836,1997,0.721,0.442,271627,0.398,0.763,7,0.488,-10.778,0,0.0315,115.962,4,0.178
Paul Taylor,Pleasure Seeker,5SvuXJKhqhw8jnQnqKegA5,44,https://open.spotify.com/track/5SvuXJKhqhw8jnQnqKegA5,https://i.scdn.co/image/5ebf37c31068bc119c77fe645642319ba464c0f1,1997,0.209,0.664,269893,0.737,0.888,11,0.0817,-5.674,0,0.0498,93.116,4,0.305
George Baker Selection,Little Green Bag,4DR5MStkWtDYf17jBUOo0V,46,https://open.spotify.com/track/4DR5MStkWtDYf17jBUOo0V,https://i.scdn.co/image/66aa6755d8b012b13810264b0145fa0254bd0699,1997-02-11,0.0434,0.706,195333,0.609,0.000892,7,0.0771,-14.051,1,0.0322,103.462,4,0.878
