artist_name,track_name,track_id,popularity,url,images,date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Faith Evans,Never Gonna Let You Go,0wqocHOZg8odmys7DOyVER,47,https://open.spotify.com/track/0wqocHOZg8odmys7DOyVER,https://i.scdn.co/image/a7458388f919c2c73eb68d70afce68a0acd76efd,1998,0.442,0.644,267400,0.443,0.0,1,0.117,-7.308,0,0.0295,109.936,4,0.0534
They Might Be Giants,Doctor Worm,6OmApaLQPqHZL3iI78FOUR,42,https://open.spotify.com/track/6OmApaLQPqHZL3iI78FOUR,https://i.scdn.co/image/be42940163b191101a65645b2167157ccfe74edb,1998,0.0826,0.537,181533,0.633,0.0,6,0.0755,-5.903,1,0.0306,161.729,4,0.713
John Anderson,Straight Tequila Night,6r1Fl3Ki7wXkvowfCzqEF9,43,https://open.spotify.com/track/6r1Fl3Ki7wXkvowfCzqEF9,https://i.scdn.co/image/4fd2e902a8e5b6c7f70be9afd981f6bcaf699d32,1998-03-17,0.126,0.633,174507,0.653,0.0,9,0.154,-10.077,1,0.0326,109.265,4,0.484
Hieroglyphics,At the Helm,66Exwk617LAM1nk3fJflZq,44,https://open.spotify.com/track/66Exwk617LAM1nk3fJflZq,https://i.scdn.co/image/b5551bbe8b26b2449fab57fdb1955b71bc4b2ff7,1998-01-01,0.14,0.925,258440,0.785,5.12e-06,11,0.145,-5.164,1,0.252,93.011,4,0.868
Mark Wills,Wish You Were Here,3pxspEmKcJFmegzjcJjq9l,42,https://open.spotify.com/track/3pxspEmKcJFmegzjcJjq9l,https://i.scdn.co/image/531de1f131de2bb436b9aaff08b908e999716dea,1998-01-01,0.19,0.513,241960,0.398,0.0,5,0.117,-10.234,1,0.0285,138.045,4,0.256
The Hollies,Carrie Anne - 1998 Remaster,7JDSbEyUqPxlmRPyP9O86F,48,https://open.spotify.com/track/7JDSbEyUqPxlmRPyP9O86F,https://i.scdn.co/image/4efa8aac704bfca9e820900e526765ec1c9a971f,1998-02-23,0.244,0.546,175893,0.725,0.0,0,0.677,-5.813,1,0.0372,119.74,4,0.829
The Goo Goo Dolls,Broadway,0RZuCBV900eNA2FXCQ3uUM,44,https://open.spotify.com/track/0RZuCBV900eNA2FXCQ3uUM,https://i.scdn.co/image/5ca94802a380fb4045ead85c8f366ef828c24e28,1998-09-11,0.000555,0.527,238533,0.878,0.0,11,0.0852,-5.704,1,0.0424,132.791,4,0.757
98º,The Hardest Thing,7BHPfjnhrmPLcnAL3mx6cT,42,https://open.spotify.com/track/7BHPfjnhrmPLcnAL3mx6cT,https://i.scdn.co/image/b8e0057be487d420df15f7225074bb2202f6f025,1998-01-01,0.171,0.625,274627,0.485,0.0,10,0.0693,-7.452,1,0.0389,176.036,4,0.561
Total,Trippin',5QfobfsCZuyPnCzXHKGs9r,43,https://open.spotify.com/track/5QfobfsCZuyPnCzXHKGs9r,https://i.scdn.co/image/573748c5748b9fc34d895e1c63fdec966e9cf7f7,1998-10-27,0.173,0.753,267328,0.831,1.23e-05,11,0.0927,-6.431,0,0.0958,124.151,4,0.505
Beastie Boys,I Don't Know,2Rz8aDuPh7htULTdS0ldoI,47,https://open.spotify.com/track/2Rz8aDuPh7htULTdS0ldoI,https://i.scdn.co/image/c7f6b9c458b1fd59b3a6e6aaacdbeb1d790a5944,1998-01-01,0.467,0.874,180307,0.362,0.843,0,0.0718,-16.942,1,0.0713,114.036,4,0.96
The Laurie Berkner Band,Bumblebee (Buzz Buzz),54n1pKrHGnVnWUQO52jffW,42,https://open.spotify.com/track/54n1pKrHGnVnWUQO52jffW,https://i.scdn.co/image/4f1c0b705acc3208f83962d07c457e3a86889540,1998,0.652,0.614,177920,0.278,4.9e-06,2,0.096,-13.1,1,0.0527,191.894,4,0.714
Philip Glass,Truman Sleeps,5GdsFfVUUnRvSk3kXu0P5O,48,https://open.spotify.com/track/5GdsFfVUUnRvSk3kXu0P5O,https://i.scdn.co/image/a4ef68b077132cdc6153c86827923edea8d7eed9,1998,0.991,0.38,111832,0.0796,0.935,8,0.123,-18.041,1,0.0436,108.815,4,0.0661
Fat Joe,The Crack Attack,7t4O4gsLAVEtZJwIwoSS4e,50,https://open.spotify.com/track/7t4O4gsLAVEtZJwIwoSS4e,https://i.scdn.co/image/02bf54dde1fa9010bc03a2f644f21ae88943130d,1998,0.0114,0.584,174893,0.861,8.35e-06,7,0.213,-4.261,1,0.35,176.014,4,0.473
Billy Bragg,Way Over Yonder In The Minor Key,4oAIcTUK9aVpT2gIBsbKXD,47,https://open.spotify.com/track/4oAIcTUK9aVpT2gIBsbKXD,https://i.scdn.co/image/481551db98a86326d3c0a1d1466a223fc6c93242,1998,0.501,0.3,247853,0.476,0.0,11,0.112,-9.712,1,0.0379,170.928,4,0.222
Maxwell,Matrimony: Maybe You,549NLPvel0Hq2PcBZdGsUJ,44,https://open.spotify.com/track/549NLPvel0Hq2PcBZdGsUJ,https://i.scdn.co/image/21873ee7847ce7aeaf022400de74bfd19260a285,1998,0.384,0.622,278067,0.572,1.17e-05,1,0.523,-9.16,1,0.153,96.073,4,0.342
Metallica,Helpless,7wZrvpm5IAyCjg1PAVRwP6,42,https://open.spotify.com/track/7wZrvpm5IAyCjg1PAVRwP6,https://i.scdn.co/image/4b8e43507fb0b298d8014558937862f18c79a104,1998-11-24,4.24e-06,0.309,398333,0.985,0.0115,11,0.101,-5.261,0,0.0756,150.289,4,0.602
Goodie Mob,Black Ice (Sky High),0Uu8BPsWQGZk5AiRN3uBwn,42,https://open.spotify.com/track/0Uu8BPsWQGZk5AiRN3uBwn,https://i.scdn.co/image/6add3516bdfa6f443e4f06c0e119d7474a57414d,1998-04-03,0.0471,0.927,205107,0.679,0.0,11,0.0479,-5.411,0,0.363,101.181,4,0.371
Marilyn Manson,Mechanical Animals,3wzEC6Wi5xujlVNYwxzVAI,49,https://open.spotify.com/track/3wzEC6Wi5xujlVNYwxzVAI,https://i.scdn.co/image/ab7b7e37871e7aafc0b0cd6a330daeb30e69a6bd,1998-09-14,4.94e-05,0.422,273373,0.904,0.000184,4,0.194,-6.287,0,0.062,134.834,4,0.256
Marvelous 3,Freak of the Week,5eR2WL7ZHLpGv5PfFT9iEJ,45,https://open.spotify.com/track/5eR2WL7ZHLpGv5PfFT9iEJ,https://i.scdn.co/image/28218b09a9e9a38a500e0f5c6359ee3d0615c8ae,1998,0.000543,0.618,200640,0.82,0.0,11,0.546,-4.593,0,0.0577,130.709,4,0.51
Dave Matthews Band,Pig,2fDwqec4kvZFPHXUGwjA8e,41,https://open.spotify.com/track/2fDwqec4kvZFPHXUGwjA8e,https://i.scdn.co/image/44099253cda854361367550133ad1dfff5d507cf,1998-04-28,0.202,0.507,417355,0.679,4.1e-06,9,0.185,-7.923,1,0.0522,120.053,4,0.504
Johnny Rivers,Secret Agent Man,2BlaUfBTbWG50DoZHBD1uV,42,https://open.spotify.com/track/2BlaUfBTbWG50DoZHBD1uV,https://i.scdn.co/image/f2f7f3b807032132005012b613f783ae91746db4,1998-01-01,0.0317,0.54,185493,0.434,0.0145,4,0.921,-16.707,0,0.0476,163.124,4,0.929
A.R. Rahman,Dil Se Re,30yySOIXHZYx94sLAySy2j,49,https://open.spotify.com/track/30yySOIXHZYx94sLAySy2j,https://i.scdn.co/image/284f9254836c591984f5b976ce44f254d83fc674,1998-07-08,0.00882,0.844,405707,0.442,0.000498,9,0.0879,-16.54,1,0.0691,105.986,4,0.436
Dave Matthews Band,The Stone,7fJ4lTPcGd1NmZdlAwpRJ4,41,https://open.spotify.com/track/7fJ4lTPcGd1NmZdlAwpRJ4,https://i.scdn.co/image/44099253cda854361367550133ad1dfff5d507cf,1998-04-28,0.425,0.358,448424,0.737,0.0203,5,0.0869,-9.375,1,0.0445,121.251,3,0.322
Jatin-Lalit,Kuch Kuch Hota Hai,4RixtPhUXlci9ad4qIMj23,51,https://open.spotify.com/track/4RixtPhUXlci9ad4qIMj23,https://i.scdn.co/image/af5aa0d1385c814eb0bbd9e62cf57c21d02c3b20,1998-08-13,0.602,0.547,297867,0.554,0.000155,7,0.0735,-11.165,1,0.0374,91.386,4,0.848
Brandy,Angel in Disquise,6PQTUESsPMNcDAg2LEmxh7,43,https://open.spotify.com/track/6PQTUESsPMNcDAg2LEmxh7,https://i.scdn.co/image/5365f8329f4133b6f9bbef7d1163eb8072ef27a5,1998-05-29,0.0301,0.625,288267,0.643,0.00233,1,0.347,-6.773,0,0.0307,140.135,4,0.593
Mýa,Movin' On,0Z7cJizY93V2SGCpNKYV2j,43,https://open.spotify.com/track/0Z7cJizY93V2SGCpNKYV2j,https://i.scdn.co/image/63bac2039deb5d50e67332f5c5cc748abdc0412e,1998-01-01,0.227,0.742,270267,0.565,0.00476,1,0.0793,-9.928,0,0.104,90.46,4,0.636
Steve Martin,Playing With The Big Boys - The Prince Of Egypt/Soundtrack Version,4f80LjiI9fgwCahAhEOuYk,44,https://open.spotify.com/track/4f80LjiI9fgwCahAhEOuYk,https://i.scdn.co/image/80e8568cb4f19e1342365ed8d89463704b12453b,1998-01-01,0.581,0.432,172493,0.366,0.0,4,0.236,-16.402,1,0.0962,123.25,4,0.161
Semisonic,Secret Smile,1OhctVvuAU8kVCtzDWsCTj,56,https://open.spotify.com/track/1OhctVvuAU8kVCtzDWsCTj,https://i.scdn.co/image/12e233c2609182360682c9b280f481613f2d5a1a,1998-03-24,0.289,0.551,279813,0.516,0.00015,10,0.0853,-9.587,0,0.027,99.045,4,0.547
"Earth, Wind & Fire",Let's Groove,2bkVT50D8b4xrIKjeo6f8H,48,https://open.spotify.com/track/2bkVT50D8b4xrIKjeo6f8H,https://i.scdn.co/image/3495cef5e2b4d35bcd91d954ff9d3985468c7bf0,1998-11-03,0.0634,0.876,335160,0.592,0.00247,11,0.106,-9.735,0,0.0647,125.549,4,0.877
Miguel Gallardo,Muchachita,3PyTaC8BN0de4KfYaQDtBs,52,https://open.spotify.com/track/3PyTaC8BN0de4KfYaQDtBs,https://i.scdn.co/image/b50b7a54889b1daf37d70aaa2837d182e5da03ba,1998-06-30,0.377,0.655,209160,0.576,0.000106,0,0.17,-8.733,1,0.0316,79.81,4,0.765
System Of A Down,P.L.U.C.K.,5ZjfvGPEW7AZ00QZR2XQBJ,46,https://open.spotify.com/track/5ZjfvGPEW7AZ00QZR2XQBJ,https://i.scdn.co/image/5d217e5f375f0c5cf47776f677610b44f7201ecd,1998,0.00274,0.267,217133,0.931,8.34e-05,2,0.316,-4.087,1,0.305,159.759,4,0.117
Tyrese,How You Gonna Act Like That,5gnEqyTtO9ssGiBUWYnKu6,41,https://open.spotify.com/track/5gnEqyTtO9ssGiBUWYnKu6,https://i.scdn.co/image/5cb10e6da35d0eb711ff9c42d291b5ce6bc6fc37,1998,0.107,0.731,294400,0.405,0.0,3,0.0602,-7.927,0,0.0587,112.918,4,0.54
Aretha Franklin,Until You Come Back to Me (That's What I'm Gonna Do),5mymaL5wREERekNoPojzyG,47,https://open.spotify.com/track/5mymaL5wREERekNoPojzyG,https://i.scdn.co/image/e3e61126ea4dbedf31cbbbc933e0a0655bf9660f,1998-03-17,0.624,0.68,206213,0.54,0.000908,2,0.116,-9.831,1,0.0275,94.548,4,0.718
Beck,Tropicalia,6rx6Ew1sday1KvsnD4HNdI,42,https://open.spotify.com/track/6rx6Ew1sday1KvsnD4HNdI,https://i.scdn.co/image/ac1fa88e6195fb985ff7fb20c3fa586f76858d40,1998,0.0565,0.663,200307,0.809,5.37e-05,7,0.132,-6.859,1,0.0607,81.538,4,0.796
Marilyn Manson,Great Big White World,3KmNFfvM2EyGdNPwDDJCp7,49,https://open.spotify.com/track/3KmNFfvM2EyGdNPwDDJCp7,https://i.scdn.co/image/ab7b7e37871e7aafc0b0cd6a330daeb30e69a6bd,1998-09-14,4.54e-05,0.38,301360,0.724,0.2,8,0.0912,-7.29,1,0.0376,165.811,4,0.142
Maxwell,Drowndeep: Hula,7EIw9zb7XfRhZuRBBvqwhT,43,https://open.spotify.com/track/7EIw9zb7XfRhZuRBBvqwhT,https://i.scdn.co/image/21873ee7847ce7aeaf022400de74bfd19260a285,1998,0.197,0.619,341307,0.517,0.0744,5,0.351,-10.476,0,0.0566,90.068,4,0.405
Sublime,Little District - Acoustic Version,0EFex1YTAO1RuzJSgQ5hQk,42,https://open.spotify.com/track/0EFex1YTAO1RuzJSgQ5hQk,https://i.scdn.co/image/e056a40267cb8f490838aaddbb6d769d358d0078,1998-11-17,0.798,0.738,117467,0.189,0.0,2,0.212,-10.912,1,0.183,129.036,4,0.727
Eric Clapton,My Father's Eyes,7zXqmgoZNRHNFgFAOoxhx6,51,https://open.spotify.com/track/7zXqmgoZNRHNFgFAOoxhx6,https://i.scdn.co/image/20680216031e9dc383133fdec0596274a40366e5,1998-03-10,0.00886,0.807,323440,0.551,0.000205,4,0.267,-6.568,1,0.0333,93.006,4,0.78
DMX,Blackout,5MfOhYcRuklBmaJRx4DkeD,44,https://open.spotify.com/track/5MfOhYcRuklBmaJRx4DkeD,https://i.scdn.co/image/ac017991f1218565c51752c88aff2b94b120db10,1998,0.0538,0.519,300160,0.728,0.0,11,0.252,-8.854,0,0.419,171.06,4,0.629
Los Palominos,Te Seguire,3RXoiN0V2UpFLvR0bfAZn5,44,https://open.spotify.com/track/3RXoiN0V2UpFLvR0bfAZn5,https://i.scdn.co/image/a0f382d13e9cbf47705c7a3cfe1b1ce5e1086b8e,1998-04-14,0.137,0.67,171533,0.611,5.41e-06,7,0.0722,-10.424,1,0.0518,91.04,4,0.719
System Of A Down,Darts,0GIvGfgr68OGkcCNFBAdrX,46,https://open.spotify.com/track/0GIvGfgr68OGkcCNFBAdrX,https://i.scdn.co/image/5d217e5f375f0c5cf47776f677610b44f7201ecd,1998,0.000774,0.524,162600,0.818,0.504,6,0.102,-4.614,1,0.0942,103.019,4,0.432
Ghost Town DJs,My Boo - LP Radio Edit,2PAUsCMYNVfyw6imxFA71H,41,https://open.spotify.com/track/2PAUsCMYNVfyw6imxFA71H,https://i.scdn.co/image/714b29d69c76bfdcc4648f819885cf7d3ec84997,1998-03-17,0.000284,0.826,248640,0.613,2.61e-05,11,0.12,-6.395,0,0.0569,131.279,4,0.602
Dixie Chicks,Am I the Only One (Who's Ever Felt This Way),1sdoTAw5gmlYb2wWgVq9fM,44,https://open.spotify.com/track/1sdoTAw5gmlYb2wWgVq9fM,https://i.scdn.co/image/45dbdddced71acce31cbb125298007e5a5384f43,1998-01-15,0.0534,0.65,205618,0.627,0.0,0,0.07,-5.004,1,0.0257,132.08,4,0.597
José José,La Nave del Olvido,2pOyQcM91HM3tZEiwZCraG,56,https://open.spotify.com/track/2pOyQcM91HM3tZEiwZCraG,https://i.scdn.co/image/b36253a48ba97d3a2cbf8d809418751962d2a279,1998,0.757,0.315,215400,0.306,0.0,9,0.188,-8.777,0,0.0293,94.334,3,0.465
2Pac,Toss It Up,28jIn3exiIQxo2lLUlXQJs,42,https://open.spotify.com/track/28jIn3exiIQxo2lLUlXQJs,https://i.scdn.co/image/43c582cd325743447b21a1ee0946e01daf9ec4a8,1998-01-01,0.0466,0.801,282800,0.769,0.0,1,0.518,-4.32,0,0.209,91.986,4,0.595
Widespread Panic,Ain't Life Grand,6edQzVmqAMVXrQMdHSRZez,41,https://open.spotify.com/track/6edQzVmqAMVXrQMdHSRZez,https://i.scdn.co/image/24fb799933da4e3eeb696ae2b5e756ad5a17a90e,1998,0.00727,0.393,327227,0.968,0.733,4,0.548,-5.533,0,0.0417,97.59,4,0.612
Joan Sebastian,Recuerdame Bonito,3AxpCMY7iUp2sPafTA995P,49,https://open.spotify.com/track/3AxpCMY7iUp2sPafTA995P,https://i.scdn.co/image/ace4ccfb776f33c2a2758669e5116e63a15a4e1c,1998-05-04,0.416,0.64,171108,0.552,0.0,3,0.0787,-7.338,1,0.0284,92.478,4,0.466
N.O.R.E.,Superthug,5qEzf9tBursDHplB2FhzVy,44,https://open.spotify.com/track/5qEzf9tBursDHplB2FhzVy,https://i.scdn.co/image/9fb7f4d8c5b90ca06d27af2e165fb64db4dc06d1,1998-07-07,0.00766,0.845,300360,0.921,9.75e-06,2,0.0419,-4.711,1,0.184,95.84,4,0.367
Manu Chao,Je ne t'aime plus,7Deb4scGmEv4fY2CZcVnSb,60,https://open.spotify.com/track/7Deb4scGmEv4fY2CZcVnSb,https://i.scdn.co/image/47ce6a0e02d4a1570efce767d7dc8c759fdcf6bb,1998-10-06,0.911,0.649,122760,0.438,0.759,9,0.136,-12.859,0,0.0357,149.897,4,0.932
C-Murder,Akickdoe!,6MGZkm9RcfxTONlFow4Lb6,41,https://open.spotify.com/track/6MGZkm9RcfxTONlFow4Lb6,https://i.scdn.co/image/41fb4c56539d726e56c3ba82d13019392729b960,1998-01-01,0.00734,0.778,276573,0.79,0.0,1,0.246,-7.553,1,0.278,153.876,4,0.729
OutKast,Chonkyfire,4mrR64jwacrmiZluhBelDB,44,https://open.spotify.com/track/4mrR64jwacrmiZluhBelDB,https://i.scdn.co/image/f014ac0600bf1b1f5e5dada2d1a60e0ab19db69e,1998-09-29,0.0617,0.602,371253,0.675,0.0,8,0.1,-8.817,1,0.461,91.496,4,0.361
112,Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,7o7rrKyfqGo5xw318JNFUb,45,https://open.spotify.com/track/7o7rrKyfqGo5xw318JNFUb,https://i.scdn.co/image/634206848908b7e03af5523e3b58166eb8c913ec,1998,0.0162,0.764,290040,0.502,0.0,8,0.0569,-6.392,1,0.0508,95.952,4,0.779
Mystikal,I Smell Smoke,48GijRrdKv2UUFud0CTyCe,41,https://open.spotify.com/track/48GijRrdKv2UUFud0CTyCe,https://i.scdn.co/image/cd33e8a30d69176f861e3742fc4542b9c9ea83a6,1998-12-15,0.0224,0.848,209067,0.497,6.23e-06,1,0.147,-10.51,0,0.242,147.805,4,0.398
Sublime,Freeway Time In L.A. County Jail - Acoustic Version,0YkDBzpHKLYLhmO31QqwqX,42,https://open.spotify.com/track/0YkDBzpHKLYLhmO31QqwqX,https://i.scdn.co/image/e056a40267cb8f490838aaddbb6d769d358d0078,1998-11-17,0.879,0.59,263533,0.0602,0.000145,11,0.325,-22.199,0,0.0825,115.453,4,0.217
The Smashing Pumpkins,Perfect,5DuaMIvmPyT3oEvuccx6JO,49,https://open.spotify.com/track/5DuaMIvmPyT3oEvuccx6JO,https://i.scdn.co/image/5708592a6edf89d054dd003a3a7ab0d665b2e422,1998,0.00911,0.644,202853,0.912,0.647,7,0.449,-6.327,1,0.0436,114.289,4,0.54
Monica,The First Night,5rWzxloNXvbRPhlC1O2b6T,45,https://open.spotify.com/track/5rWzxloNXvbRPhlC1O2b6T,https://i.scdn.co/image/ca79ac90f9891211ba8e69935ed40931f58f081a,1998-07-11,0.139,0.671,235573,0.766,0.0,1,0.26,-9.218,0,0.0634,152.088,4,0.906
Shirley Bassey,Diamonds Are Forever,3Tp3nTswQmMzmQRqZu4iM2,55,https://open.spotify.com/track/3Tp3nTswQmMzmQRqZu4iM2,https://i.scdn.co/image/f2220be7cae0ab6ce5ab307ba2138f6b9c7cd506,1998,0.74,0.48,161933,0.447,0.00437,4,0.0858,-10.962,0,0.036,96.771,4,0.255
Cat Power,Metal Heart,4omnfKQRBPbu7XuFpjcj2l,49,https://open.spotify.com/track/4omnfKQRBPbu7XuFpjcj2l,https://i.scdn.co/image/83a5336336fce1cae637b9f8fc8a1ca1983653f2,1998-09-22,0.873,0.439,242400,0.337,0.0848,6,0.109,-11.212,1,0.0276,115.244,4,0.0493
Los Dandys,Gema,6CtFzFcak77qpA0ll1guMN,54,https://open.spotify.com/track/6CtFzFcak77qpA0ll1guMN,https://i.scdn.co/image/272a53048b32e2bb5ecb4be607a80cab574e28ce,1998,0.726,0.66,152093,0.525,1.61e-06,5,0.102,-5.895,1,0.0268,97.879,4,0.715
Sublime,Marley Medley: Guava Jelly / This Train - Acoustic Version,0BNiLph2YtImciiXvPoZ0t,42,https://open.spotify.com/track/0BNiLph2YtImciiXvPoZ0t,https://i.scdn.co/image/e056a40267cb8f490838aaddbb6d769d358d0078,1998-11-17,0.732,0.534,180373,0.0915,0.0,7,0.181,-13.881,1,0.0501,84.09,4,0.319
Restless Heart,Why Does It Have to Be (Wrong or Right),0IdSezptoRChPUve2I2fEM,41,https://open.spotify.com/track/0IdSezptoRChPUve2I2fEM,https://i.scdn.co/image/5f0552b262a2583209c5240e8c1e6f16859e05e5,1998-05-01,0.244,0.752,179373,0.488,0.0,9,0.0491,-11.498,1,0.0263,88.945,4,0.804
Manuel Mijares,El Privilegio De Amar,3NGG1do9lT815M5REcCzzm,52,https://open.spotify.com/track/3NGG1do9lT815M5REcCzzm,https://i.scdn.co/image/a9d2773f911c091f9549ca5a2640e72749bd1723,1998-01-01,0.728,0.522,236493,0.42,0.0,2,0.119,-7.902,1,0.0358,184.09,4,0.329
Boards of Canada,Olson,0aPrTlWUf2nmDkC9gcP5kZ,47,https://open.spotify.com/track/0aPrTlWUf2nmDkC9gcP5kZ,https://i.scdn.co/image/663bef163227a9ad1de02008b761d874bee7cc44,1998-04-20,0.937,0.223,91707,0.0138,0.916,5,0.13,-32.843,0,0.0294,64.017,4,0.0357
Korn,My Gift to You,0h9qCOdRAlOA8IoAQOe5e9,47,https://open.spotify.com/track/0h9qCOdRAlOA8IoAQOe5e9,https://i.scdn.co/image/3c25d617cb43f2f42acfe6b183902111168fdc23,1998,6.06e-05,0.358,435453,0.585,0.299,9,0.194,-6.194,1,0.0315,102.656,4,0.0773
DMX,Intro,1fCfq7brgINIAJ3I4RnJh1,41,https://open.spotify.com/track/1fCfq7brgINIAJ3I4RnJh1,https://i.scdn.co/image/04e750252607d0de515642318762268267d00ebf,1998-01-01,0.00658,0.688,249933,0.694,4.22e-05,1,0.255,-9.87,1,0.225,103.611,4,0.397
Silkk The Shocker,It Ain't My Fault,0EvsLFtgq2ToSaH8UXmPK0,41,https://open.spotify.com/track/0EvsLFtgq2ToSaH8UXmPK0,https://i.scdn.co/image/b0dd3450cf7ddabe0de939f20fb172b57595c4c7,1998-01-01,0.0987,0.721,199040,0.508,0.0,9,0.329,-10.564,1,0.363,176.018,4,0.557
AZ,How Ya Livin' featuring Nas,4z1swK8bYaJUUEHESWqPbG,45,https://open.spotify.com/track/4z1swK8bYaJUUEHESWqPbG,https://i.scdn.co/image/66d9232625172d21f7f069d6b3c1ef9cf24a2c80,1998-04-07,0.0634,0.831,270733,0.508,0.0,9,0.0731,-7.511,0,0.309,87.054,4,0.728
José Alfredo Jimenez,Serenata Huasteca,51K1eq1LcURbOpVOOIjeBW,42,https://open.spotify.com/track/51K1eq1LcURbOpVOOIjeBW,https://i.scdn.co/image/f8f1d4efda23a282be399155fdbcf68b627c7b3b,1998-09-29,0.304,0.604,149880,0.455,4.94e-05,0,0.124,-9.373,1,0.0795,135.519,3,0.723
Mecano,Me Cuesta Tanto Olvidarte,0stIFBwUeaH8qpFe9aPl6w,62,https://open.spotify.com/track/0stIFBwUeaH8qpFe9aPl6w,https://i.scdn.co/image/7d0ba18014052d4c6a8cd036542fdef5c29df32f,1998-03-30,0.948,0.601,174933,0.284,0.0,9,0.167,-10.552,1,0.0352,99.644,3,0.536
T-Dre,Ordinary Day,4OfPkmTcjIbax0QgwBRx3m,41,https://open.spotify.com/track/4OfPkmTcjIbax0QgwBRx3m,https://i.scdn.co/image/99065cdba5e9882817904a2674943203f22225b0,1998,0.0274,0.82,226821,0.659,0.0,1,0.111,-6.875,1,0.219,114.58,4,0.297
Marisela,No Puedo Olvidarlo,7rC6O3L3uQ4WSrj7XoKmQ6,49,https://open.spotify.com/track/7rC6O3L3uQ4WSrj7XoKmQ6,https://i.scdn.co/image/5a6f73e21b5b180cea9937756ededf31bf025fd6,1998,0.615,0.5,241733,0.319,0.000438,4,0.159,-12.569,1,0.0325,186.93,4,0.545
Los Caminantes,Cartas Marcadas,2JU0upXVRxdci09oNevxnJ,43,https://open.spotify.com/track/2JU0upXVRxdci09oNevxnJ,https://i.scdn.co/image/1d587dc69b247cdf140b309629c434605e9423f6,1998-02-06,0.0945,0.719,230093,0.731,1.92e-05,7,0.11,-5.114,1,0.0265,108.889,4,0.97
David Gray,"Say Hello, Wave Goodbye",0eUfaEi18FD4WPPb44nL4B,50,https://open.spotify.com/track/0eUfaEi18FD4WPPb44nL4B,https://i.scdn.co/image/f9ade448fb49a3a22f1cbed207fbb78bfaa9f5b7,1998-11-02,0.0906,0.599,538200,0.408,2.51e-05,9,0.111,-9.973,1,0.0277,159.992,4,0.334
Juvenile,Rich Niggaz,6odOP8P6LFdIiuawZhFho7,40,https://open.spotify.com/track/6odOP8P6LFdIiuawZhFho7,https://i.scdn.co/image/389a03ceb5d364dafc76bab2ea440977520eadba,1998-01-01,0.0232,0.672,303600,0.785,9.01e-06,2,0.0708,-7.585,1,0.0954,175.919,4,0.517
Jeff Buckley,Everybody Here Wants You,76478Z6x3jH8SdSo18vP6k,51,https://open.spotify.com/track/76478Z6x3jH8SdSo18vP6k,https://i.scdn.co/image/c92fe321639732b70d7c47c424c2251f0080017d,1998-05-26,0.51,0.726,284960,0.386,0.000151,0,0.0789,-7.349,1,0.0383,120.675,4,0.606
98º,True To Your Heart,7dPS5GUShBVTcAhM1nLRF9,42,https://open.spotify.com/track/7dPS5GUShBVTcAhM1nLRF9,https://i.scdn.co/image/b8e0057be487d420df15f7225074bb2202f6f025,1998-01-01,0.141,0.665,257400,0.969,0.0,10,0.0811,-5.802,0,0.159,106.119,4,0.592
Los Caminantes,El Puente Roto,5sdcXw5Bwsm8pgyAQbtuhj,43,https://open.spotify.com/track/5sdcXw5Bwsm8pgyAQbtuhj,https://i.scdn.co/image/1d587dc69b247cdf140b309629c434605e9423f6,1998-02-06,0.479,0.744,189240,0.633,2.4e-06,9,0.0606,-5.524,1,0.0342,114.906,4,0.934
Pete Rock,Take Your Time,5VezGILgwg3dfdFll5G6k3,47,https://open.spotify.com/track/5VezGILgwg3dfdFll5G6k3,https://i.scdn.co/image/c97faefe31be4c3e044ab08777058566545bc5d8,1998,0.152,0.833,271600,0.665,4.44e-05,2,0.15,-7.086,1,0.0744,92.044,4,0.839
Simply Red,The Air That I Breathe,4Sfq2ZuUK9tS66eXqCCKRF,57,https://open.spotify.com/track/4Sfq2ZuUK9tS66eXqCCKRF,https://i.scdn.co/image/2310e9cb281ecaeaedd269ab0cdaea309b12cc13,1998,0.21,0.66,262827,0.56,4e-05,0,0.0974,-8.894,1,0.0287,89.505,4,0.641
Voices of Theory,Say It,5919i3Sp9U2IE5m7hhlgSw,47,https://open.spotify.com/track/5919i3Sp9U2IE5m7hhlgSw,https://i.scdn.co/image/a17d7acd5ddc97ddf27e3f62a0a2267ff509dcdd,1998,0.675,0.381,269467,0.415,0.0,0,0.0795,-10.298,1,0.0691,61.908,3,0.257
George Michael,A Different Corner,6khoye7kysa6cLGY0AO9dO,54,https://open.spotify.com/track/6khoye7kysa6cLGY0AO9dO,https://i.scdn.co/image/93fd499dc4cf7e8c148f65c43b883b856492b9ea,1998-11-09,0.857,0.266,243533,0.287,0.00898,6,0.105,-10.34,1,0.0333,99.148,4,0.15
Lo Fidelity Allstars,Battleflag (feat. Pigeonhed),3F138QuYFlzPmgPeWKEFln,43,https://open.spotify.com/track/3F138QuYFlzPmgPeWKEFln,https://i.scdn.co/image/a4d229c3301e02801ae916b1ad763bbd2b148369,1998-09-23,0.0399,0.663,339213,0.868,3.43e-05,10,0.0485,-9.624,0,0.112,100.481,4,0.348
